Category,Name,Brand,Price,Old_Price,Rating,Discount
computing,GUEETON 128GB OTG Usb Flash Drive Ballpoint Pen BLACK with 4 pcs spare refills,GUEETON,5209.0,16120.0,4.0,67.69
computing,"Blueing 15.6"" Laptop J4125 8GB+256GB SSD Student Portable Computer",Blueing,229617.0,313829.0,3.9,26.83
computing,5 In 1 2USB 2PD 66w Fast Charger Power Socket,5,7168.0,18600.0,4.0,61.46
computing,Mifa Universal 4G LTE Pocket Mifi Mobile WiFi Hotspot Router For All Network Aìrtel Mtñ Glò 9mobile Modem Speçtranet Smile (M8),Mifa,25900.0,25900.0,4.2,0.0
computing,800*300mm Oversized Mouse Pad Solid Color Non-slip,800*300mm,3632.0,7936.0,4.7,54.23
computing,Mythco V8 Live Sound Card Podcast Equipment Bundle BM-800 Recording Studio Package with Voice Changer,Mythco,27714.0,46392.0,4.0,40.26
computing,OIPETLUCK Vertical Mice Ergonomics  Mouse Hand Pain-free Battery,OIPETLUCK,8592.0,13213.0,4.6,34.97
computing,Mouse Pad Gaming Mouse Pad Silk Gliding Mouspad (PLAIN),Mouse,2594.0,6740.0,4.4,61.51
computing,SanDisk SanDisk 64GB Cruzer Blade USB 2.0 Flash Drive,SanDisk,7000.0,7000.0,4.4,0.0
computing,JIYUE Flash Drive 3.0 64GB Metal OTG Micro USB Type-C,JIYUE,4800.0,9118.0,3.7,47.36
computing,Rechargeable Wireless Bluetooth Mouse(2.4Ghz)--BLACK,Rechargeable,3899.0,9000.0,4.5,56.68
computing,EAGEAT 2.4GHz Three-speed Wireless Rechargeable Game Mouse,EAGEAT,6689.0,25539.0,4.5,73.81
computing,Portable Laptop Stand With Mobile Phone Support 3 In 1 White,Portable,4549.0,7264.0,4.1,37.38
computing,Bisofice 58mm Mini Portable Thermal Printer Wireless Lable Receipt,Bisofice,21847.0,48810.0,3.9,55.24
computing,EAGEAT Pen Flash Drive 64GB Metal OTG Micro USB Type-C,EAGEAT,4395.0,6367.0,4.0,30.97
computing,2.4G Wireless Optical Vertical Mouse 6 Keys Ergonomic,2.4G,8113.0,15085.0,4.5,46.22
computing,Kingnote 1000mAh!Rechargeable Wireless Mouse 2.4G Bluetooth 2 Modes,Kingnote,4395.0,10202.0,4.7,56.92
computing,Kingnote High Speed 3.0 Flash Drive 32GB Metal OTG Micro USB Type-C,Kingnote,4217.0,8525.0,3.8,50.53
computing,VINSA T906 Graphics Drawing Tablet Ultra-thin,VINSA,38227.0,79727.0,4.4,52.05
computing,"Rechargeable Wireless Mouse Portable Silent USB And Type-C Dual Mode 3 Adjustable DPI For Laptop, Mac, Android, PC, Bluetooth 5.2 +2.4G USB Receiver",Rechargeable,5600.0,5600.0,4.6,0.0
computing,Double Headed 4 in 1 Type-C Hub Multiport Dock Station USB Hub adapter With USB3.0,Double,3775.0,9060.0,4.2,58.33
computing,Rechargeable Wireless Bluetooth Mouse(2.4Ghz)--WHITE,Rechargeable,3981.0,9000.0,4.4,55.77
computing,VINSA 10x6 Inch Professional Graphic Drawing Tablet 12 Express,VINSA,46934.0,82243.0,4.2,42.93
computing,White Label Colorful LED 2.4G Rechargeable Mouse - Black,White,3875.0,7750.0,4.7,50.0
computing,Kingnote 1000mAh! Rechargeable Wireless Mouse 2.4G Bluetooth 2 Modes,Kingnote,5565.0,11961.0,4.7,53.47
computing,Wireless 2.4G Rechargeable 5.2 Bluetooth Silent  Game Mouse,Wireless,6355.0,12400.0,4.6,48.75
computing,Bluetooth Dual-mode Led Gaming Rechargeable Wireless Mouse,Bluetooth,5999.0,9999.0,4.5,40.0
computing,MTN 5G Ultrafast Router ZLT X100M PRO + Free100GB Data Bonus On Activation - White,MTN,80000.0,80000.0,4.3,0.0
computing,12 Inches LCD Learning Writing Graffiti TABLET For Kids -,12,6633.0,12000.0,4.0,44.72
computing,TWO (2) POWER SAVING FLEXIBLE USB LED LIGHT / LIGHTS FOR COMPUTERS KEYBOARDS - POWER BANK USB PORT AND ROOM - LIGHTS 0033,TWO,1580.0,5000.0,4.1,68.4
computing,VIC ✪512GB USB3.0 Metal Flash Drives Portable Usb Drive Waterproof Memoria Usb Disk,VIC,11373.0,23157.0,3.7,50.89
computing,JIYUE Flash Drive 3.0 128GB Metal OTG Micro USB Type-C,JIYUE,5930.0,10784.0,3.8,45.01
computing,"Hp STREAM 11, INTEL CELERON, 4GB RAM,64GBSSD WINS 10",Hp,118220.0,195145.0,,39.42
home-office,Syinix 2.2L Electric Kettle - Silver SKE22U1,Syinix,6369.0,6369.0,3.9,0.0
home-office,SILVER CREST 2L Industrial 8500W Food Crusher Blender With 2 Jar,SILVER,24890.0,26390.0,3.9,5.68
home-office,SILVER CREST 8L Extra Large Digital AirFryer,SILVER,39081.0,39081.0,4.1,0.0
home-office,SOLITEC STANDING FAN 18 INCHES,SOLITEC,17999.0,19012.0,3.9,5.33
home-office,Boscon Auto Ignition Table Top Gas Cooker-2 Burner-Silver BOS-GS012,Boscon,15600.0,17615.0,3.6,11.44
home-office,DIY Wall Clocks 3D Mirror Stickers Large Wall Clock -Black,DIY,2901.0,5980.0,3.6,51.49
home-office,Hisense 7.5kg Twin Tub Washing Machine - (WSQB 753 (JF),Hisense,191760.0,230115.0,4.2,16.67
home-office,HANSEN 18 inches industrial level standing fan,HANSEN,17800.0,18795.0,3.9,5.29
home-office,TINMO 18 Inches Rechargeable Solar Fan + Solar Panel & 2 Bulbs Black + 12 Months Warranty,TINMO,43900.0,59218.0,4.1,25.87
home-office,SILVER CREST SILVERCREST 2L Industrial 8500W Food Crusher Blender With 2 In 1 Functionality,SILVER,22500.0,24000.0,3.8,6.25
home-office,Skyrun 70 Litres Double Door Top Mount Fridge (BCD-85HC) - Starry Night Black.,Skyrun,173250.0,213840.0,3.6,18.98
home-office,Rechargeable Light Bulb Home / Outdoors 20W-Cool White,Rechargeable,3249.0,6402.0,3.5,49.25
home-office,Boscon 1.8 Liters Powerful Fast Heating Electric Jug Kettle,Boscon,6276.0,6276.0,4.1,0.0
home-office,itel Multi-function Blender 1.5L  M1-Lite 350W Motor-easy Mixing,itel,17800.0,17800.0,4.0,0.0
home-office,Aeon 90Litres Chest Freezer (ACF90GJ) - Dark Grey,Aeon,199999.0,231999.0,4.3,13.79
home-office,Goldcrown Sandwich Maker + 12 Months Warranty:model number -  GC-SM002/3/4,Goldcrown,13967.0,13967.0,4.1,0.0
home-office,Maxi 20 Litres Manual Microwave Oven (MAXIMWO20CKE) + 12 Months Warranty,Maxi,62331.0,73190.0,4.4,14.84
home-office,SILVER CREST 2L Industrial 8500W 9525 Motor Dry Grinder Blender With 2 Jar,SILVER,28116.0,45000.0,4.0,37.52
home-office,Syinix 2.2L Electric Kettle - Red SKE22U1,Syinix,6700.0,6983.0,4.0,4.05
home-office,"SOLITEC 18"" Standing fan plus",SOLITEC,20058.0,20058.0,3.9,0.0
home-office,Binatone Dry Iron (Di1255) + 2 Years Warranty,Binatone,13019.0,15625.0,4.0,16.68
home-office,Aeon 4 Burner 50 x 50 Gas Cooker (AGC5040J) - Black,Aeon,129780.0,163480.0,4.2,20.61
home-office,Syinix 2.2L Electric Kettle - Blue  SKE22U1,Syinix,6983.0,6983.0,4.1,0.0
home-office,Aeon 5Kg Twin Tub Washing Machine (ATT05J),Aeon,137280.0,166800.0,4.3,17.7
home-office,"CYFAZA Portable Closet Storage Organizer Clothes Mobile Wardrobe Shoe Clothing Rack Shelf Dustproof Non-Woven Fabric, Easy to Assemble",CYFAZA,22458.0,35836.0,3.9,37.33
home-office,Binatone Binatone Smoother Gliding Steam Iron (SI-1605) - Blue + 2 Years Warranty.,Binatone,14060.0,16875.0,4.0,16.68
home-office,"Kitchen Knife Sharpener, Repair Restore And Polish Blades",Kitchen,1999.0,20000.0,3.7,90.0
home-office,DIY Wall Clock With Number Stickers - Black - 40cm,DIY,3227.0,6327.0,4.0,49.0
home-office,Binatone 1.5 Litres Blender With Grinder 300W (BLG-410) - White + 2 Years Warranty,Binatone,27560.0,33075.0,4.2,16.67
home-office,5Pieces Premium Bulb LED B22-5W-Cool White Light,5Pieces,2083.0,3271.0,3.7,36.32
home-office,5Pieces Light Bulb LED E27-5W-Cool White Light,5Pieces,2083.0,3313.0,3.7,37.13
home-office,Panasonic 8.0Liters Extra Large Capacity Airfryer-4500W,Panasonic,44000.0,65000.0,4.3,32.31
home-office,Ultra-Soft Fiber Pillow - 2 pieces,Ultra-Soft,9603.0,15000.0,4.0,35.98
home-office,DIY Wall Clock With Number Stickers - Night - 40cm,DIY,5572.0,9498.0,3.9,41.34
home-office,itel Electric Kettles -1A 1.7L 100% True Boiling 3-Year Warranty white,itel,11600.0,13340.0,4.4,13.04
home-office,Cloudoon 32-in-1 Multifunctional Screwdriver Set – Precision Repair Tool Kit DIY,Cloudoon,3433.0,7712.0,4.0,55.48
home-office,Large Cotton Bath Towel -Green,Large,7899.0,15000.0,3.9,47.34
home-office,Ox 18inch STANDING FAN-BLACK+ Free Gift Inside,Ox,29449.0,72490.0,4.2,59.38
home-office,Lontor AC (Non Rechargeable) Fan - CFA023-16,Lontor,23661.0,70000.0,4.4,66.2
home-office,10PCS Strong Self-adhesive Wall Hook Sticky Hook,10PCS,1903.0,6750.0,3.5,71.81
home-office,Foldable Stripping Multifunctional Combination Tool,Foldable,7704.0,24149.0,4.1,68.1
home-office,Boscon Auto Ignition Table Top Gas Cooker-2 Burner-Black BOS-GS012,Boscon,15900.0,17069.0,3.8,6.85
home-office,Nexus 1.5HP Split Air Conditioner (NX-MSSH12000SC TL) - White + Full Kit & 2 Years Warranty,Nexus,294000.0,384800.0,4.3,23.6
home-office,Nexus 5.5kg Twin Tub Washing Machine (NX-WM-5SAK),Nexus,130200.0,180960.0,4.2,28.05
home-office,Mythco Wireless Body Induction Lamp LED Motion Sensor Night Light,Mythco,2991.0,6448.0,4.0,53.61
home-office,Syinix 6L Temperature Control 3D-Heating  Air Fryer SAIF55M,Syinix,33000.0,53636.0,4.2,38.47
home-office,"SILVER CREST Industrial 8500W Food Crusher Blender, EXTRA MILL JAR",SILVER,28500.0,45000.0,4.0,36.67
home-office,Aeon 70L Double Door Fridge (ART85GJ) - Dark Grey,Aeon,159650.0,198000.0,3.8,19.37
home-office,Hisense 5kg Top Load Twin Tub Washing Machine (WM503-WSPA) With One Year Warranty,Hisense,148450.0,173340.0,4.2,14.36
home-office,Water Filter Purifier 6-Layer Filtering Adjustable Universal,Water,1902.0,3200.0,3.8,40.56
home-office,Modern 3D Pattern Large Center Rug- 120*160cm(4ft X 6ft)-BU,Modern,18995.0,29000.0,3.7,34.5
home-office,Mythco 46 Pieces 1/4 Inch Drive Socket Ratchet Wrench Set Black,Mythco,7177.0,18228.0,3.7,60.63
home-office,Cloudoon 12-in-1 Multifunctional Screwdriver Set – Precision Repair Tool Kit,Cloudoon,2239.0,3832.0,3.9,41.57
home-office,High Speed Fast Boiling Heating Electric Kettle,High,7790.0,7790.0,4.1,0.0
home-office,Mythco USB Powered Remote Control 20-Color Sunset Lamp/Projector,Mythco,5379.0,13950.0,4.2,61.44
home-office,2L Double Spray Humidifiers LED Light + 6 Aromatherapy Oil,2L,26923.0,26923.0,4.0,0.0
home-office,Aeon 150Litres Chest Freezer (ACF150GJ) - Dark Grey,Aeon,223820.0,268585.0,4.0,16.67
home-office,"Skyrun 4 Burners（4+0) Gas Cooker, Automatic Ignition with 60L Oven - (GCS-4G/X) - Black",Skyrun,144900.0,177295.0,4.1,18.27
home-office,SILVER CREST 8L Extra Large AirFryer-White,SILVER,36782.0,36782.0,4.0,0.0
home-office,Skyrun 200l Chest Freezer BD-200A Grey,Skyrun,291600.0,349920.0,4.2,16.67
home-office,SILVER CREST 2 Litres German Industrial Blender 8500W,SILVER,28390.0,45000.0,3.9,36.91
home-office,Stainless Steel Leather Classic Hip Flask - Whiskey Bottle,Stainless,25991.0,26007.0,4.5,0.06
home-office,10M LED Strip Light RGB 5V APP Remote Control For Party,10M,6308.0,16242.0,3.9,61.16
home-office,12 Pieces Unbreakable Flat And Soup Plates With Free Spoon,12,12461.0,12587.0,4.1,1.0
home-office,Classy 3 Column Mobile Steel Wardrobe Closet(Brown),Classy,24250.0,29996.0,3.6,19.16
home-office,SILVER CREST 8.0 Litres Extra Large Capacity Airfryer,SILVER,42999.0,96000.0,4.3,55.21
home-office,Hand-Forged High Carbon Steel Yam/Potato/Cucumber/Carrot Peeler,Hand-Forged,17996.0,18233.0,4.7,1.3
home-office,CYFAZA Large Dish Drying Rack For Kitchen Countertop 2-Tiers Black,CYFAZA,21833.0,36340.0,3.9,39.92
home-office,Mini Brushless Angle Grinder Tool Box + 2 Batteries + 5 Blades,Mini,42800.0,45000.0,3.2,4.89
home-office,Shoe Rack Stackable Assembly Shoe Clothes Organizer-6 Layers,Shoe,10513.0,20000.0,4.2,47.44
home-office,Household Constant Temperature Soldering Iron,Household,38000.0,42000.0,3.9,9.52
home-office,Pinnacle Electric Kettle-2.2L,Pinnacle,8700.0,19000.0,4.1,54.21
home-office,Bathroom Shower Storage Organizer Shower Rack -1Pc & 2 Hooks,Bathroom,3160.0,5980.0,3.9,47.16
home-office,Mythco 25-in-1 Small Precision Screwdriver Set Magnetic Mini Repair Tool Kit,Mythco,4491.0,7471.0,4.2,39.89
home-office,Super - Bright Rechargeable Bulb Home Outdoor 30W Cool White,Super,4014.0,7491.0,3.3,46.42
home-office,Sonik Inverter Friendly Solar Pressing Iron - 250W,Sonik,16000.0,20000.0,4.2,20.0
home-office,"16"" Stainless Steel Dish Drainer With Cup And Cutlery Holder","16""",12295.0,15000.0,3.9,18.03
home-office,Gold Plated Stainless Steel Spoon & Fork - 12Pcs,Gold,6000.0,6000.0,4.0,0.0
home-office,Cloudoon 3 Speed Electric Milk Frother Hand Mixer Foam Maker Coffee Stirrer Hand Blender,Cloudoon,2911.0,6280.0,3.6,53.65
home-office,100 Pcs Air Fryer Disposable Paper Liners Round,100,7520.0,20000.0,3.6,62.4
health-beauty,"Dr Teal's Glow & Radiance Pure Epsom Salt Soak, 1.36Kg",Dr,11017.0,11017.0,3.8,0.0
health-beauty,NIVEA Radiant & Beauty Even Glow Body Lotion For Women - 400ml - Pack Of 2,NIVEA,9365.0,11635.0,4.0,19.51
health-beauty,MATIHO One-piece hair clippers,MATIHO,2676.0,5286.0,3.6,49.38
health-beauty,"NIVEA MEN Deep Anti-Perspirant Roll-on For Men, 72h - 50ml (Pack of 3)",NIVEA,4930.0,6125.0,4.2,19.51
health-beauty,"NIVEA Dry Impact Roll-on For Men, 72h- 50ml (Pack Of 3)",NIVEA,5240.0,6125.0,4.1,14.45
health-beauty,NIVEA MEN Deep Body Lotion 400ml + Deep Roll-on 50ml,NIVEA,5545.0,6890.0,4.1,19.52
health-beauty,"NIVEA MEN Black & White Invisible Original Anti-Perspirant Roll-on For Men, 72h - 50ml (Pack Of 3)",NIVEA,4930.0,6274.0,4.2,21.42
health-beauty,EAGEAT Unisex Anti Blue Light Protective Computer Screen Glasses,EAGEAT,2293.0,3318.0,3.9,30.89
health-beauty,NIVEA MEN Deep Body Lotion  - 400ml (Pack Of 2),NIVEA,7805.0,9695.0,4.1,19.49
health-beauty,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),NIVEA,8085.0,9800.0,4.1,17.5
health-beauty,NIVEA Radiant & Beauty Advanced Care Body Lotion For Women - 400ml - Pack Of 2,NIVEA,9365.0,11635.0,4.1,19.51
health-beauty,NIVEA Dry Impact Roll-on For Men 72h- 50ml (Pack Of 2),NIVEA,3700.0,4085.0,4.1,9.42
health-beauty,2Black Darkening & Anti-dandruff Unisex Hair Cream(80g),2Black,1249.0,10000.0,3.7,87.51
health-beauty,NIVEA DoShakara Pack - Nourishing Cocoa Body Lotion - 400ml (Pack Of 3),NIVEA,13646.0,13646.0,4.2,0.0
health-beauty,Cotton Club AUD DE PERFUME,Cotton,2714.0,2999.0,3.9,9.5
health-beauty,NIVEA Nourishing Cocoa Body Lotion For Women - 400ml (Pack Of 2),NIVEA,7595.0,8880.0,4.1,14.47
health-beauty,NIVEA Pearl & Beauty Anti-Perspirant Roll-on For Women 72h - 50ml (Pack Of 3),NIVEA,5240.0,6125.0,4.1,14.45
health-beauty,NIVEA Sun UV Sunscreen Face Shine Control Cream SPF 50 - 50ml,NIVEA,8790.0,10920.0,4.0,19.51
health-beauty,Blueidea Rugged Cordless Rechargeable Hair & Beard Clipper,Blueidea,8090.0,15000.0,3.4,46.07
health-beauty,NIVEA Nourishing Cocoa Body Lotion for Women - 400ml + FREE 100ml,NIVEA,4380.0,4440.0,4.0,1.35
health-beauty,Green Mask Stick Facial Mask For Black Spots & Pimples,Green,2669.0,19643.0,3.3,86.41
health-beauty,Rose G Spot Vibrator Intimate Sucker Vagina Sex Toys,Rose,8315.0,27831.0,4.3,70.12
health-beauty,Roushun Vitamin C Serum [Anti-Aging Serum]---30ml,Roushun,2499.0,5000.0,3.7,50.02
health-beauty,"NIVEA Dry Comfort Roll-on For Women, 72h- 50ml (Pack Of 3)",NIVEA,5240.0,6125.0,4.0,14.45
health-beauty,Kiki New Gain Rechargeable Hair Clipper Cordless Clipper And Barbing Kits,Kiki,18800.0,30000.0,4.0,37.33
health-beauty,MATIHO Rechargeable Metal Simple Style Hair Clipper,MATIHO,3205.0,6178.0,3.9,48.12
health-beauty,NIVEA Black & White Invisible Clear Anti-Perspirant Roll-on For Women 72h - 50ml (Pack Of 3),NIVEA,4930.0,6125.0,4.2,19.51
health-beauty,Dr Teal's B/Lot 18Oz Vitamin C,Dr,9000.0,10000.0,4.2,10.0
health-beauty,NIVEA Perfect & Radiant 400ml Body Lotion + 50ml Roll-on,NIVEA,5590.0,6940.0,3.9,19.45
health-beauty,Night Walker Eau De Perfume Natural Spray-60ml,Night,1999.0,5000.0,3.5,60.02
health-beauty,LZDUATAN 20 Mode  Powerful Rechargeable Magic Wand Vibrator,LZDUATAN,6000.0,11760.0,4.1,48.98
health-beauty,Biore 2PCS UV Aqua Rich Watery Essence Sunscreen SPF 50 (50ml),Biore,4999.0,4999.0,4.1,0.0
health-beauty,SADOER 8pcs Fruit Face Mask & Anti Wrinkle Moisturizing Skin Care,SADOER,2699.0,12950.0,4.0,79.16
health-beauty,Kiki New Gain Rechargeable Professional Hair Clipper NG-699plus,Kiki,14500.0,18000.0,4.0,19.44
health-beauty,Biore UV Aqua Rich Watery Sunscreen SPF 50,Biore,2969.0,9000.0,4.1,67.01
health-beauty,"Rechargeable Hair Clipper,Hair Cutter,Hair Trimmer,Shaving",Rechargeable,6831.0,9000.0,3.8,24.1
health-beauty,"TOUPHY 2pcs Men's Hair Clippers, Wireless Hair Cutting Kit",TOUPHY,10850.0,28102.0,3.5,61.39
health-beauty,TOUPHY Hair Clipper/Rechargeable Hair Trimmer/Shaving Machine,TOUPHY,7440.0,19375.0,3.5,61.6
health-beauty,Nature Field 12 In 1 Essential Miracle Hair Oil 100ml for unisex,Nature,2969.0,4350.0,3.5,31.75
health-beauty,Disaar BEAUTY ALOE VERA 99% Soothing - Gel,Disaar,2499.0,10000.0,3.7,75.01
health-beauty,NIVEA Deep Anti-Perspirant Spray For Men 48h - 200ml (Pack Of 2),NIVEA,7485.0,9595.0,4.3,21.99
health-beauty,NIVEA Watimagbo Pack- Perfect & Radiant Body Lotion - 400ml (Pack of 3),NIVEA,12125.0,25480.0,4.1,52.41
health-beauty,"NIVEA Dry Impact Anti-Perspirant Spray For Men, 72h - 200ml (Pack Of 2)",NIVEA,7965.0,9595.0,4.2,16.99
health-beauty,NIVEA Sun UV Sunscreen Face Shine Control Cream SPF 50 - 50ml (Pack of 2),NIVEA,16485.0,21840.0,4.5,24.52
health-beauty,Kiki New Gain Professional Rechargeable Wireless Hair Clipper With Battery Percentage Display (NG-888B),Kiki,15950.0,15960.0,4.1,0.06
health-beauty,Dr Teal's Body Wash Glow & Radiance Vitamin C 24oz,Dr,9600.0,10600.0,4.3,9.43
health-beauty,NIVEA Radiant & Beauty Even Glow Body Lotion For Women - 400ml,NIVEA,5270.0,5820.0,4.0,9.45
health-beauty,Aichun Beauty Black Facial Mask Whitening Complex + Free Black Head,Aichun,2490.0,10000.0,3.6,75.1
health-beauty,"NIVEA Cool Kick Anti-Perspirant Roll-on For Men, 48h - 50ml (Pack Of 3)",NIVEA,5240.0,6125.0,4.3,14.45
health-beauty,Mens Hair Clippers Kit For Barber With LED Display,Mens,14345.0,25504.0,3.8,43.75
health-beauty,"NIVEA Pearl & Beauty Anti-Perspirant Body Spray For Women, 48h - 200ml (Pack Of 2)",NIVEA,7965.0,9595.0,4.2,16.99
health-beauty,LZDUATAN USB Rose Vibrator Vagina Clitoris Sucker,LZDUATAN,8027.0,21046.0,4.3,61.86
health-beauty,NIVEA Nourishing Cocoa Body Lotion For Women - 400ml,NIVEA,4380.0,4440.0,4.1,1.35
health-beauty,NIVEA MEN Deep Body Lotion  - 400ml,NIVEA,4390.0,4850.0,4.4,9.48
health-beauty,LZDUATAN 20 Mode Powerful Rechargeable Magic Wand Vibrator,LZDUATAN,6307.0,11645.0,4.2,45.84
health-beauty,Kiki New Gain Rechargeable Hair Clipper Cordless Clipper  And Barbing Kits,Kiki,18600.0,30000.0,4.0,38.0
health-beauty,Oraimo oraimo Smart Trimmer 2 Long Lasting Battery Trimmer,Oraimo,13144.0,34782.0,4.3,62.21
health-beauty,Pure Black Long Lasting Perfume-100ML,Pure,3999.0,5000.0,3.7,20.02
health-beauty,NIVEA Radiant & Beauty Advanced Care Body Lotion For Women - 400ml,NIVEA,5270.0,5820.0,4.0,9.45
health-beauty,Huameisi USB Wireless Rechargeable Hair Clippers 2000mAh Professional Hair Cutting Tools Battery Display,Huameisi,15550.0,25172.0,3.9,38.23
health-beauty,L'Uodais Hair Repair Oil Serum + NO°5  Noir + Curl Keeper Spray,L'Uodais,5999.0,10000.0,4.1,40.01
health-beauty,"NIVEA MEN Deep Anti-Perspirant Roll-on For Men, 72h - 50ml",NIVEA,1850.0,2045.0,4.2,9.54
health-beauty,TOUPHY Hair Clipper/Rechargeable Hair Trimmer/Shaving Machine,TOUPHY,13571.0,25654.0,3.9,47.1
health-beauty,Anua Niacinamide 10% + TXA 4% Dark Spot Correcting Serum 1.01 Fl.oz / 30ml,Anua,5693.0,5750.0,3.7,0.99
health-beauty,Givanas 100%  CARBBEAN VANILLA PERFUME,Givanas,3999.0,5000.0,3.7,20.02
health-beauty,Biore Wonderful UV Aqua Rich Watery Essence Sunscreen SPF 50 (50ml)--2PCS,Biore,5741.0,10000.0,4.1,42.59
health-beauty,Grey De Kouroun Wishbone Perfume,Grey,2499.0,5000.0,3.9,50.02
health-beauty,Cerave Acne Control Cleanser With 2% Salicylic Acid 237ml,Cerave,3995.0,30000.0,3.8,86.68
health-beauty,SADOER 8pcs Fruit Face Mask & Anti Wrinkle Moisturizing Skin Care,SADOER,2599.0,9999.0,4.3,74.01
health-beauty,Biore UV Aqua Rich Watery Essence Sunscreen SPF 50 (50ml),Biore,2999.0,7000.0,4.2,57.16
health-beauty,"Anti Blue Rays,Anti Blue Light Blocking Glasses",Anti,2495.0,9000.0,3.9,72.28
health-beauty,"NIVEA Black & White Invisible Original Anti-Perspirant Spray For Men, 48h - 200ml (Pack Of 2)",NIVEA,7485.0,9595.0,4.4,21.99
health-beauty,itel  IHC-31 Multifunction Rechargeable Hair Clipper,itel,15939.0,17055.0,4.1,6.54
health-beauty,TOUPHY Rechargeable Hair Clipper Hair Cutting Machine Hair Trimmer,TOUPHY,4582.0,12545.0,3.8,63.48
health-beauty,Hot Hair Straightener Comb,Hot,6899.0,10000.0,3.6,31.01
health-beauty,Derma Roller Dermaroller Beards Face Hair Growth Micro Needle Skin Derma Roller 0.5mm,Derma,2718.0,8000.0,4.1,66.03
health-beauty,Kiki NewGain Rechargeable Hair Cordless Clipper NG-777,Kiki,15500.0,129000.0,4.0,87.98
health-beauty,Yandou Rechargeable Hair Shaver,Yandou,6800.0,39000.0,3.9,82.56
health-beauty,Disaar Moisturizing Vitamin C Body Oil Gel For All Skin 200ml,Disaar,4350.0,9000.0,4.0,51.67
groceries,Knorr Beef Bouillon Seasoning Cubes 50X8g,Knorr,1900.0,2115.0,4.5,10.17
groceries,Uto Jollof & Stew Seasoning 10g (10 Pcs),Uto,1650.0,1650.0,4.5,0.0
groceries,15cm Rechargeable Electric Gas Lighter,15cm,5700.0,5700.0,4.6,0.0
groceries,WAW ALL PURPOSE CLEANER ROSE 1Litre,WAW,2200.0,2275.0,4.0,3.3
groceries,Uto Chicken Seasoning 10g (10 Pcs),Uto,1650.0,1650.0,4.5,0.0
groceries,Nittol Antibacterial Detergent 800g,Nittol,1616.0,1616.0,4.5,0.0
groceries,Big Bull  Rice 25Kg,Big,37800.0,40000.0,4.6,5.5
groceries,Big Bull DIAMOND RICE 50KG,Big,81100.0,85000.0,5.0,4.59
groceries,Big Bull  Rice 5Kg,Big,9500.0,10000.0,4.8,5.0
groceries,Knorr Beef Bouillon Seasoning Cubes 50X8g Triple Pack,Knorr,5575.0,6340.0,4.2,12.07
groceries,Terra  Premium Chicken 80pieces x 1,Terra,1500.0,1600.0,4.5,6.25
groceries,Knorr Triple Goodness Combo Pack,Knorr,5310.0,6480.0,4.3,18.06
groceries,Toilet Fragrance Bowl Flower Cleaner - Gel Air Freshener,Toilet,1999.0,5000.0,3.7,60.02
groceries,WAW ALL PURPOSE CLEANER SPRINGMOUNT 1Litre,WAW,2200.0,2275.0,4.1,3.3
groceries,Electric Arc Ignition Stick – USB Type-C Rechargeable Flameless Device,Electric,5300.0,5300.0,4.8,0.0
groceries,Hennessy VS Cognac - 700ml,Hennessy,47368.0,52105.0,4.6,9.09
groceries,Peak  Full Cream 400g X1 Tin,Peak,7280.0,8000.0,3.0,9.0
groceries,Nestle Golden Morn Grainsmart 600g,Nestle,3300.0,3300.0,4.3,0.0
groceries,Bombay Sapphire London Dry Gin 75cl,Bombay,14500.0,24013.0,4.8,39.62
groceries,Golden Terra REFINED VEGETABLE OIL 25L,Golden,75400.0,80000.0,4.8,5.75
groceries,WAW LIQUID DETERGENT 1Litre,WAW,3300.0,3470.0,4.4,4.9
groceries,Big Bull  Rice 10Kg,Big,18200.0,20000.0,4.0,9.0
groceries,Nestle Maggi Cube 100 x 4g,Nestle,1660.0,1660.0,4.2,0.0
groceries,Royal Circle Whisky 750ml x1,Royal,6545.0,7592.0,4.6,13.79
groceries,Nittol Antibacterial Detergent 160g,Nittol,354.0,354.0,3.1,0.0
groceries,Martini Rosso Red Vermouth Aperitivo 100cl,Martini,8999.0,14674.0,4.4,38.67
groceries,Bacardi Carta Oro Superior Gold Rum 75cl,Bacardi,12999.0,19212.0,4.6,32.34
groceries,"Toilet Blue Cleaner, Disinfectant And Fragrance",Toilet,2600.0,6500.0,4.2,60.0
groceries,Transparent Ziplock Food Storage Bag 4 Sizes- 400pcs,Transparent,3342.0,6683.0,1.0,49.99
groceries,Knorr Jollof Combo - Chicken and Beef,Knorr,3780.0,4300.0,4.8,12.09
groceries,Monster Can Green 44cl x24,Monster,20700.0,24316.0,4.8,14.87
groceries,Tropical Sun Virgin Coconut Oil - 480ml,Tropical,13000.0,13000.0,4.7,0.0
groceries,Patriot Rice 50Kg,Patriot,72600.0,80000.0,3.8,9.25
groceries,"Gas Lighter With Spark Technology, Ignite Electronic",Gas,3999.0,6890.0,4.1,41.96
groceries,Big Bull  Rice 750g,Big,1500.0,2000.0,3.2,25.0
groceries,Daalu Low-Fat Mayonnaise 750ML (Single Tub),Daalu,5000.0,5000.0,3.9,0.0
groceries,Toilet Fragrance Bowl Flower Cleaner - Gel Air Freshener,Toilet,2050.0,5000.0,3.5,59.0
